                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.68873,                0.48722,                0.88824,                0.83242,                0.78171,                0.84938,                0.68601,                0.96668,                 1.7506,                 1.1582,               0.002971,               0.002971,               0.002971
                     74,                0.71789,                0.49362,                0.89041,                0.80421,                0.79968,                0.84871,                0.68662,                0.98573,                 1.5949,                 1.1889,               0.002872,               0.002872,               0.002872
                     75,                0.68718,                0.48737,                0.88013,                0.84104,                0.76937,                0.84776,                0.68876,                0.98943,                 1.5925,                 1.1633,               0.002773,               0.002773,               0.002773
                     76,                0.69403,                0.47851,                0.88899,                0.83731,                0.77526,                0.83916,                0.67947,                0.95102,                 1.3711,                 1.1254,               0.002674,               0.002674,               0.002674
                     77,                0.68778,                 0.4697,                0.88309,                0.82086,                0.79369,                0.84812,                0.68798,                0.97251,                 1.5191,                 1.1698,               0.002575,               0.002575,               0.002575
                     78,                0.66885,                0.54791,                0.86402,                0.82915,                0.78845,                0.84997,                0.69523,                0.99348,                 1.4158,                 1.2149,               0.002476,               0.002476,               0.002476
                     79,                0.67804,                0.47252,                0.88211,                0.83649,                0.78862,                0.85026,                0.69118,                0.96059,                 1.5563,                 1.1526,               0.002377,               0.002377,               0.002377
                     80,                 0.6857,                0.47222,                0.88677,                0.84088,                0.78192,                0.84838,                0.68707,                 0.9247,                 1.5096,                 1.1225,               0.002278,               0.002278,               0.002278
                     81,                0.66593,                0.45721,                0.88458,                0.82645,                0.78702,                0.84963,                0.69269,                0.96148,                 1.5246,                 1.1568,               0.002179,               0.002179,               0.002179
                     82,                0.67348,                0.45409,                0.88414,                0.82517,                0.78825,                 0.8466,                0.68846,                0.99364,                 1.6682,                 1.1786,                0.00208,                0.00208,                0.00208
                     83,                0.67361,                0.47727,                0.88344,                0.85588,                0.77255,                0.84456,                0.68754,                0.98323,                 1.7061,                 1.1607,               0.001981,               0.001981,               0.001981
                     84,                0.65725,                 0.4491,                0.87664,                0.83492,                 0.7856,                0.85247,                0.69304,                0.98337,                 1.6875,                 1.1664,               0.001882,               0.001882,               0.001882
                     85,                0.66483,                0.45536,                0.87271,                0.81311,                0.82106,                0.85339,                0.69478,                 1.0043,                 1.6694,                 1.1625,               0.001783,               0.001783,               0.001783
                     86,                0.65144,                0.44917,                0.87134,                0.84126,                0.78718,                0.85334,                0.69965,                0.97789,                 1.6558,                 1.1761,               0.001684,               0.001684,               0.001684
                     87,                0.64793,                0.45111,                0.86816,                0.85535,                0.77244,                0.85291,                 0.6968,                0.93957,                 1.6323,                 1.1709,               0.001585,               0.001585,               0.001585
                     88,                0.65293,                 0.4372,                0.87056,                0.83383,                0.78815,                0.85242,                0.69336,                0.94729,                 1.6624,                 1.1682,               0.001486,               0.001486,               0.001486
                     89,                0.63936,                0.42481,                0.87339,                0.84658,                0.77853,                0.85005,                0.69615,                0.94939,                  1.772,                  1.162,               0.001387,               0.001387,               0.001387
                     90,                0.64012,                 0.4462,                0.86912,                0.84923,                0.77222,                0.84707,                 0.6888,                 1.0367,                 1.9368,                 1.1871,               0.001288,               0.001288,               0.001288
                     91,                0.63811,                0.43554,                0.87905,                0.81033,                0.80194,                0.84744,                0.68743,                0.91539,                 1.8833,                 1.0988,               0.001189,               0.001189,               0.001189
                     92,                0.62047,                0.40589,                0.86818,                 0.8303,                0.78815,                 0.8495,                0.69116,                0.87262,                 1.7717,                 1.0739,                0.00109,                0.00109,                0.00109
                     93,                0.60391,                0.38889,                0.86894,                0.83503,                0.78958,                0.85231,                 0.6938,                0.95538,                 1.6783,                 1.1191,               0.000991,               0.000991,               0.000991
                     94,                0.59152,                0.38085,                0.86826,                0.84225,                0.78689,                0.85155,                0.69432,                 0.9375,                 1.6412,                 1.1018,               0.000892,               0.000892,               0.000892
                     95,                 0.6183,                 0.3856,                 0.8769,                 0.8329,                0.79403,                0.84968,                0.69655,                0.93478,                 1.5608,                 1.1068,               0.000793,               0.000793,               0.000793
                     96,                0.57329,                0.36633,                0.85749,                0.85222,                0.78304,                0.85415,                0.70189,                0.91827,                 1.5668,                 1.0996,               0.000694,               0.000694,               0.000694
                     97,                0.59058,                0.36791,                0.86326,                 0.8252,                0.80492,                0.85111,                0.69962,                0.91418,                 1.6162,                 1.0965,               0.000595,               0.000595,               0.000595
                     98,                0.58412,                0.36381,                0.85535,                0.82904,                0.79648,                0.85114,                0.69812,                0.91538,                  1.624,                 1.0959,               0.000496,               0.000496,               0.000496
                     99,                0.57278,                0.35562,                0.85738,                0.84264,                 0.7858,                0.85155,                0.69986,                0.91434,                 1.6108,                 1.0962,               0.000397,               0.000397,               0.000397
                    100,                0.56593,                0.35374,                0.85927,                0.83317,                0.79736,                0.85422,                0.70428,                0.90948,                 1.5746,                  1.097,               0.000298,               0.000298,               0.000298
